transaction_id,account_id,amount,currency,merchant,country
86c58cbd-35c5-471c-a51a-0cac2986bcdb,3122,18480.87,EUR,ZARA,TR
d7a30246-f24b-4a81-a91f-0181358507e7,804,18689.29,USD,IKEA,NL
c1b40521-2552-4537-aa52-3e99971a8a21,3212,16853.49,USD,STEAM,NL
fcca6e2c-ee71-4f95-b28a-e6714cd37212,602,15327.76,EUR,UBER,FR
6737192c-a386-4908-8f74-22b095f718ee,369,5112.14,USD,UBER,CA
80b3f899-f49c-468b-a8c9-7375816127fe,3742,15875.42,RUB,AIRBNB,FR
02e8fa63-5fa3-455c-800b-bfc1aaa35e54,1711,3016.97,EUR,UBER,GB
e27bf1fe-999b-4025-956b-a51d6c9f45f2,4082,19820.59,RUB,BOOKING,TR
a19c6b41-36bd-4273-b5d3-b77ae7a6063b,182,18001.49,RUB,ZARA,US
59f789de-95e1-4777-b900-33defa71aa74,3457,10931.66,EUR,BOOKING,DE
bc01603e-6d94-47d5-8206-bda166cb0499,3483,7463.12,USD,NETFLIX,CA
7316477e-85bd-49c6-a481-fe736725f880,3982,18408.09,EUR,MEGAMARKET,DE
7882cf81-1931-4a26-b7f0-d1c464483cf8,3004,8762.96,USD,SPOTIFY,FR
ae9cc22d-123e-4031-90bf-9e47b381dd1b,4127,580.08,EUR,GOOGLE,GB
4b949f3c-3f0a-4463-8952-ee6511e78f33,2488,351.78,USD,MEGAMARKET,AE
4d082ae6-5077-4bf8-b36b-0a24947f842b,4920,9610.81,EUR,AMAZON,US
6ca8bad6-ce14-4606-b47a-f1a2d1ed3250,308,11302.44,EUR,ZARA,DE
37d55171-96ba-4276-b267-11c2468a930c,806,10384.95,RUB,MEGAMARKET,FR
26dac6ca-46d2-4dbb-983a-fb64debc526f,2625,4857.21,EUR,BOOKING,DE
46f16fd1-016c-4be2-935d-b8711773776f,272,5277.67,RUB,STEAM,GB
307f73f2-3186-4490-964f-f81b9c3fa289,694,18825.34,EUR,MEGAMARKET,RU
9182a5ac-fe9b-4cc0-8a04-f06217fb1a4a,487,8647.61,RUB,STEAM,FR
fad5bf45-635f-4f69-9aa4-093bc04921d9,4496,8215.38,USD,IKEA,US
471b6490-c8d5-4305-a881-ea5c8eab56c0,108,2850.86,USD,UBER,TR
ae90f637-6469-498a-aeae-4dcb89dbb566,976,5977.03,USD,UBER,GB
25635b47-bc3b-48aa-970d-446bce5b66a3,903,5569.04,USD,STEAM,US
558d73a7-a080-48b3-983d-9de218045db3,1475,4965.48,RUB,IKEA,RU
02ca30ca-da0c-4a42-9cfb-49e38e4dc855,4653,1587.75,EUR,ZARA,RU
cd18ad0c-257d-4076-9160-4e2290843bf4,2397,3592.63,RUB,APPLE,TR
bce69e27-3953-4cb1-a6bf-52e18c764938,2606,4271.93,RUB,UBER,FR
d0eda807-45b6-440e-8f8e-464e77018345,1398,10942.36,RUB,NETFLIX,DE
b9db1a1b-b7de-4357-8456-a69c5b1466f4,4662,80303.39,EUR,UBER,GB
741505b0-c955-404d-8ff9-c4b9418a378f,3520,6589.05,EUR,APPLE,GB
864d01a4-9982-41d3-9e8d-b809fe0abcf2,2119,10175.61,EUR,AMAZON,CA
a1d7001e-5fb3-48bc-af11-135ffdbd3cb3,2764,18238.54,RUB,BOOKING,AE
fb568731-4eb1-406d-9ec5-bec532a55f90,2782,7248.21,USD,STEAM,DE
0ec7db52-b274-460c-aeaa-66953b61aff8,2572,14495.07,EUR,IKEA,GB
ca2e5388-9c1e-4722-9a11-4ee5cdfcaaa7,2525,18087.65,USD,GOOGLE,DE
b7642f1e-36b5-450f-a263-b685e80e6c13,1358,17588.87,USD,STEAM,CA
eef038c1-ea74-4867-8ef9-30af2cef9141,3256,457.64,EUR,AIRBNB,US
b9fcfce4-e172-4904-99ed-e1ad5995de8e,3656,13663.96,RUB,UBER,TR
7fdc7b84-6b0f-43e7-ae79-91c2139faac9,2649,9649.46,USD,IKEA,GB
719e44b4-0dd3-4462-8fa6-2af4c1dc071e,2554,12887.59,EUR,IKEA,DE
c5887e65-a3ad-46cb-b9d9-c1dff5994ded,1389,2865.9,RUB,SPOTIFY,US
83ec07dc-0dd4-4372-8572-4de9f243b2fb,3484,9549.27,EUR,NETFLIX,CA
7ae33591-41de-451e-865c-754b4507a24b,706,14948.72,EUR,AIRBNB,NL
d15209eb-182c-4a4c-984a-d6ed3e94439a,3470,14669.03,EUR,AIRBNB,AE
62da17c4-a441-4c93-8755-fb72cdca836a,485,16312.6,RUB,UBER,FR
9c7e91e2-4b2b-46bb-86e1-8e6a84b2724c,1782,4453.66,EUR,STEAM,TR
022421d6-9a1a-40f1-b042-92b30da7464e,3864,18675.77,RUB,IKEA,DE
53488023-949b-4bdb-a1e0-460dc56f46c2,4550,5156.33,EUR,APPLE,TR
f2b82b0a-d033-4903-ab7c-b6a9b6b9a548,3689,17525.31,USD,STEAM,AE
ff92c065-277b-4b99-b6cd-6e9f51183ef8,4804,12576.1,USD,ZARA,FR
65dcc808-acdd-4eac-8098-ab82a3599fee,1984,5559.53,RUB,STEAM,DE
6a8042bb-5f32-492c-870a-0c1975a37bb7,3234,14600.46,USD,IKEA,CA
6586f32e-055a-4a4d-bbee-2b46665277fa,4458,17433.52,USD,APPLE,RU
603429d9-e3e3-45da-9dfd-0b16a2b80503,2564,9707.09,USD,AMAZON,DE
f5f53dc8-e92a-4d50-a345-04e37e3e37ba,4915,19912.12,RUB,STEAM,TR
5af1ca51-3481-466d-bb48-dae937996a10,3512,6481.24,USD,UBER,US
e631a928-c2c9-448b-b673-a06f16f6d842,3012,17519.49,EUR,AIRBNB,AE
5c5b7b26-375d-4db3-bc04-6af9190582fb,2824,8026.05,EUR,IKEA,US
46d0c6dd-3f23-41f1-9edb-3c695c51e9a6,3420,6747.91,RUB,AMAZON,TR
50951bfb-9635-4bbe-b97b-cb3de2d56c12,3316,19654.65,RUB,APPLE,CA
265118e7-cd27-42c9-9d5f-9bfcd8ce6b1b,1542,18991.88,RUB,IKEA,RU
d651c3d9-70b2-45e9-addc-470bad052252,2314,11607.4,EUR,SPOTIFY,CA
796fd83d-06d7-4e86-aa40-413f129bb1e8,4983,12414.2,USD,AIRBNB,RU
0f98319a-a614-4dff-8827-be624bd2264f,3817,4797.2,RUB,ZARA,TR
ad75d744-9e45-4109-89d7-573f839c457a,918,10825.67,USD,STEAM,AE
d9491d9c-aae3-4de7-8028-611903481c98,2995,10737.35,EUR,MEGAMARKET,AE
c965f8b0-0587-4068-bcb6-61fa9443be83,1139,19463.08,USD,UBER,RU
b3bd6771-0a19-4523-9e6c-948b46ef7596,1307,9351.9,USD,AIRBNB,NL
e7b721ed-3387-45a5-8d65-7ea7a5c7cda7,1823,2033.79,RUB,NETFLIX,FR
e0cb61af-cbe6-4f32-b2ae-4a845653b9ad,266,19635.93,RUB,NETFLIX,DE
1a6f3fbc-5cd8-49db-a238-7114a03515e7,523,8284.37,EUR,AIRBNB,RU
621bb905-fb9e-4f72-91b8-6ac120346bd6,3830,536.92,EUR,IKEA,RU
70baebef-677d-4d60-9a2f-b5c558227978,420,787.83,RUB,MEGAMARKET,AE
2e5e3d42-b6de-43b2-a1af-f8e3ab567fae,4396,18791.35,EUR,ZARA,DE
15acf4c6-2b35-490d-8f4d-b2952cdbda24,4737,13542.29,RUB,IKEA,AE
1bd3751e-c06c-4564-abbb-93f445059d83,22,5653.2,RUB,BOOKING,AE
d8dfa382-ca26-49aa-bcdd-026dbca7f563,2110,13086.82,RUB,GOOGLE,NL
eaf5a3f9-c849-4c9b-a151-d6ede12c235a,3878,3279.52,RUB,APPLE,TR
09373ee5-9376-4082-b810-249e82235948,4981,5816.17,EUR,IKEA,CA
930d0b52-adca-4c0b-bf49-28985244e05b,621,4609.35,EUR,MEGAMARKET,GB
eba5cc80-c020-4cd8-963b-3887b7ade462,3580,11116.48,RUB,NETFLIX,DE
4024c5b2-5868-418b-8277-b019f2d02f7a,3617,9571.23,RUB,GOOGLE,FR
53ba1d0c-80d9-420f-af2d-57779e0ed133,3168,7304.71,EUR,APPLE,NL
bcea81ba-b8d2-4ad5-8012-e646f5a9a15d,4752,10569.4,RUB,UBER,AE
976ecf8e-86c6-4191-a6b3-ed68d2c3939b,2719,12414.01,RUB,SPOTIFY,CA
daa5b4d9-e848-4a65-b273-145f41e0490d,3929,15676.48,EUR,SPOTIFY,GB
5c24912e-83c1-48d3-bace-9be5a9a357f1,3069,10914.29,USD,ZARA,RU
5529e988-0610-47f1-9a57-2e8f007fd1d4,690,12318.0,USD,SPOTIFY,TR
9015eaf9-f72e-4231-8adf-8de4edcb2eb1,3294,2950.98,USD,MEGAMARKET,NL
f4e48007-7a17-4e17-963d-68371e129c70,758,1711.07,USD,STEAM,DE
5279b896-86a1-4da7-bc56-b488a708c824,1420,4437.57,EUR,MEGAMARKET,FR
c05fa800-2462-4ca3-b7d4-c6d061e211ca,536,7756.7,USD,UBER,CA
f6918b8b-c589-4288-b6e4-f3071e39aa6c,2555,17685.86,USD,NETFLIX,NL
90f92e57-eb4d-4d67-89b7-8983a571639c,954,9527.42,USD,BOOKING,TR
6333473d-1916-4c18-86c3-926eb6fee1d5,2516,6496.42,USD,SPOTIFY,AE
e370a5c7-be0f-4e99-bcc9-f0e9993f1c8c,2492,18754.94,RUB,ZARA,TR
2c630822-409a-4555-9a71-55c55691b0c8,1498,8282.15,EUR,NETFLIX,NL
836b673a-15c9-4626-aeaa-1dd2f6f1d8a2,2340,5766.81,RUB,APPLE,AE
af743b51-2722-4f31-88b2-990b3a1e4b69,3580,12721.88,EUR,UBER,US
1908df9d-b407-4f61-84a6-b2b8ae74f13d,1430,3535.46,RUB,AMAZON,DE
f8879eb0-9ef8-47bf-896f-16b89b12b85f,3026,18723.33,USD,MEGAMARKET,CA
7e5149f0-0abf-4941-990d-acac528ca58d,1243,14199.02,EUR,APPLE,AE
5c0c15c5-80cf-4917-8fc2-fd3c4841ef29,1237,19737.56,USD,IKEA,AE
f5561661-770c-4a61-9a6f-f8dc72287df3,1503,1527.86,RUB,SPOTIFY,TR
79007892-b938-42e9-b9a4-ae4d9b0b39df,1330,18499.0,RUB,NETFLIX,GB
96790719-f43a-4ae5-8938-35ef13f853a5,1001,1301.96,EUR,NETFLIX,GB
2a8f59ed-b50e-426a-8050-24bb2527f959,2588,15424.53,RUB,IKEA,AE
dee3080d-230d-43c0-834d-237ecdac234f,2589,212.27,USD,MEGAMARKET,RU
7059d80c-2ca0-4596-85c5-033d3e3addd0,765,15078.04,USD,AMAZON,US
b60e6a88-c915-4c09-891b-36813a5de444,4037,17515.22,EUR,BOOKING,DE
e9803ec6-4893-4ef6-90e2-be7b640291be,4167,18157.38,RUB,IKEA,NL
9e9a3254-ca9f-4147-a768-a692c7e56ea4,786,15270.05,EUR,BOOKING,TR
31430864-caf4-4e0f-8119-591c0dcda1c1,2662,18266.97,USD,MEGAMARKET,TR
4d2407db-baee-45df-9546-703498d80df9,1683,10306.78,USD,AIRBNB,AE
c8922a24-d165-45a7-b8f9-bd320f0d16ca,1214,6688.36,USD,UBER,FR
beb5334b-cd56-4104-a299-c3fedffad15a,675,6953.64,RUB,SPOTIFY,FR
dd29c758-7223-42fb-b60c-7222a4c01367,3812,3594.17,RUB,SPOTIFY,TR
82d8a4fc-c70d-4ea5-9537-f8a09778d27a,1687,2757.32,RUB,NETFLIX,DE
d5b6cd02-22fa-4bbf-9016-cad2b202681d,4778,18169.73,USD,BOOKING,GB
3447a20b-0c5b-45b8-94ce-4b37bfba85dc,687,64626.99,RUB,AIRBNB,TR
b8b12c91-9391-46dd-8ac0-bae14dd5b2aa,3654,12608.52,USD,MEGAMARKET,GB
7415fd0c-3742-4b8f-b5bc-b1af307e364c,740,172.06,EUR,SPOTIFY,AE
f350b373-44e0-42d8-9477-566cf6fa57cc,4102,7571.96,EUR,IKEA,AE
941772fb-e6bd-4923-b09d-b1f78ad4dbae,1392,17082.04,RUB,NETFLIX,NL
2e598886-f65d-4e8e-bf82-aa109e214971,2869,18992.28,USD,BOOKING,RU
e4df89db-9352-4737-98d4-d0350bd32985,3302,16460.09,RUB,IKEA,GB
a343cecc-d1a2-4ef4-b426-aa6c3ab60e4e,3173,152.27,EUR,STEAM,RU
c75f17fb-5ebb-429e-a811-3a2de7b05e03,1273,4515.97,USD,AMAZON,DE
be8b03d5-9116-4569-a34b-7854046d18af,437,12939.65,RUB,APPLE,GB
c0ce2ca4-4b0c-4fac-9bc1-94df26bb659f,4424,6406.77,USD,MEGAMARKET,DE
fb6ad9f1-e32c-4397-a21b-59e820d2e4fc,822,2122.27,EUR,UBER,TR
2d562121-88ad-44e1-9a23-ccf8405ea673,1539,1654.49,USD,SPOTIFY,AE
5e4f5e0f-9d43-4123-bde9-0d00960a28d5,4020,16048.8,RUB,GOOGLE,FR
832c9f3d-9656-4f5e-ac6d-1f2e634c577a,4937,16799.62,USD,GOOGLE,CA
c5ccf967-8b97-4db2-9ad0-2f50db5846d9,2790,2104.16,EUR,AIRBNB,US
fa4d5eed-a263-42ed-ad31-2524bc700ecb,1134,2797.58,RUB,IKEA,GB
9dc926d4-7c7f-4fff-a5e7-6e4375d5b319,2857,15116.27,RUB,BOOKING,NL
2bb5d71b-74e1-4b26-a79d-0f9bf8c897e1,4314,937.93,RUB,MEGAMARKET,GB
733c0f81-1658-4f9a-bd88-d982f34facf2,3178,13572.5,RUB,APPLE,DE
e7c952da-48a4-410a-8f64-9b63db513047,1407,9525.18,RUB,NETFLIX,DE
2b234045-6e83-4546-945c-0118fbf07526,2571,10102.59,EUR,STEAM,DE
d436b255-7f5b-472a-a2b6-a3b34a319127,1559,11542.92,EUR,STEAM,CA
e40d1a4c-dd01-4919-9c66-b5984496c4ee,107,9273.59,EUR,UBER,DE
68d9724b-e56d-45e4-8de8-faa152024862,4568,8081.11,USD,AIRBNB,DE
52e22d08-83c8-4a1a-a293-aafc03d980a5,3307,12783.13,USD,SPOTIFY,US
0d73d278-ab9e-40ab-875c-b70533a1c295,330,12431.65,USD,AMAZON,DE
1664d770-bfb0-4ade-b7e3-51145fdf6d9b,2266,5105.8,EUR,APPLE,RU
5ea09616-053b-4a5d-bd45-bbf185f30e73,4956,11527.61,EUR,IKEA,CA
cad4db38-6b0d-4175-af06-193959005576,4686,12289.27,EUR,NETFLIX,FR
fc1023f2-3705-41f5-88ed-1d87215f7565,754,4695.05,EUR,BOOKING,AE
80cb807e-304e-4cf2-8366-e47a64c6f877,2836,8091.11,RUB,BOOKING,US
2a0b4cdc-fd84-4c7a-a9e5-e6a56eab3063,423,17756.15,EUR,UBER,CA
db6d2272-597d-4a01-90bb-5b4e3cdb5810,2373,2829.62,EUR,NETFLIX,DE
fd2bfe29-911b-4e96-af22-aa5ecb9c5637,2254,6471.79,EUR,MEGAMARKET,NL
950b7860-1eb7-4724-86de-b7ba6503a98a,1734,8361.26,USD,STEAM,AE
4f5e9d64-6c91-4189-a87a-eee025eed40e,2776,9127.07,RUB,IKEA,AE
90bae9fb-a19d-49f2-8b09-d4f102d98aba,920,5830.22,RUB,STEAM,US
9c22af35-10bc-4809-a361-c977b6d9308c,2729,2540.22,EUR,STEAM,FR
735957d6-7adf-42ef-9229-7e698caa3613,1136,17110.78,USD,SPOTIFY,TR
fadaba07-558c-47e8-ad18-5f18a2da2ca0,1075,10216.17,RUB,MEGAMARKET,FR
a70b92cf-712d-4afc-826f-20dae4aef7d8,4650,16810.01,USD,SPOTIFY,GB
cde1a84d-98a7-45cd-b6f6-0bc84f6a93d9,1736,3759.02,RUB,IKEA,TR
f45b4171-b5ee-4cef-8a0d-67b233110adf,3231,18084.22,RUB,SPOTIFY,AE
eddf5e6b-139b-432c-a2e3-5e078233bb4e,1921,2198.31,RUB,SPOTIFY,DE
a5dbdfed-3e07-4a09-8b57-e84ee245f168,2378,14323.32,EUR,BOOKING,TR
6f0bb83d-420a-45f2-af6a-47324db5a218,397,18934.75,USD,MEGAMARKET,US
1e2608aa-49b0-4c7c-a3fb-9c9948d0d7cf,638,16464.05,RUB,NETFLIX,NL
4c66f0c0-56d8-4821-8cda-b79fda99d9c0,1374,3759.85,USD,BOOKING,FR
9eb6f371-b306-4aaf-aaaf-131ed04c8bd6,326,17901.03,EUR,AIRBNB,TR
014ee5d6-60f7-4c0b-9233-0a1bc5bb7af5,1559,18642.3,USD,STEAM,RU
4fa6ef2d-8936-4aab-ad78-a7dc2cd3b82b,4726,7048.23,USD,AIRBNB,FR
0d6724ec-ccd1-4c07-907e-aa426d7f0d88,2954,6173.23,RUB,UBER,NL
37ad4dec-3a3f-4a94-b191-ff0b32c65121,719,6732.17,USD,AMAZON,CA
f4cf9bdb-dba0-4b7b-8e25-846ec1970903,2681,17985.57,RUB,STEAM,GB
30a64d29-2bff-4a71-ad70-4059276d27b9,4441,12973.68,EUR,APPLE,FR
c9b625d3-03fd-4bd7-95d6-41dd2b5641cf,2627,8935.0,EUR,MEGAMARKET,RU
172abc41-f39e-46a3-b8e3-2dadc7c450b7,4227,19094.51,EUR,MEGAMARKET,CA
9c163252-ea62-45fa-a51c-288e495beb7c,3049,8170.25,EUR,UBER,NL
aeef988a-841c-46b0-b045-1cc687a3ad80,499,12614.83,RUB,ZARA,GB
08e2291b-3c5f-4af7-93a8-047971189d81,3751,10341.14,RUB,AMAZON,DE
5563f596-60d4-4cc2-94ec-a3307e7373d3,1130,5038.86,RUB,BOOKING,AE
14392b47-a2ef-4a2e-8414-29d2699b3633,4509,10476.98,EUR,NETFLIX,DE
bc0e0491-2026-43d8-8f58-5ec8017fe2ca,2386,5861.82,RUB,IKEA,NL
01482bef-973e-4968-9107-a1ebd51e9de2,4044,16631.92,EUR,MEGAMARKET,TR
c63c2e6d-a2c5-4ef5-a58a-3c4986b4ccbe,1567,1414.47,USD,MEGAMARKET,GB
130eaa52-9e4d-4142-b29d-a6a67167757b,2170,16069.74,RUB,IKEA,NL
6126abdc-8216-49fd-bfbf-a4cbaaaa4cb6,799,13964.36,EUR,AIRBNB,FR
89bffab1-6dae-4acd-9341-5eac5a860d14,4682,15166.54,USD,SPOTIFY,CA
65f82e3b-20ec-4c2c-abec-5a8f619cf5d4,3141,7814.66,RUB,MEGAMARKET,RU
2c3f5680-6cee-4397-bb0b-a71cf872ac5c,2793,9527.04,USD,NETFLIX,FR
a0ef054d-61d1-4665-be07-f2b1a754cf01,2452,3555.51,EUR,ZARA,US
f3eae556-f2d2-462d-8c11-f7c8b06708fb,1841,2895.64,EUR,BOOKING,AE
9966addc-bf75-4384-bfd6-e08994899432,1354,16795.82,USD,GOOGLE,US
56104dbf-6fe2-4b8b-a544-bbb10af2d71e,88,10904.5,USD,MEGAMARKET,US
81581611-b774-4d0c-ae5d-c6a7958f1b33,1091,50025.1,RUB,NETFLIX,TR
1722e156-7670-4606-9ff6-5091c18c06ad,3775,6222.1,USD,IKEA,AE
1944abbd-3dfc-49f7-b2e8-d6c8618389ca,2951,14823.05,USD,AIRBNB,FR
27cb6534-c986-43d6-a840-6137e9d2480c,548,9324.74,EUR,GOOGLE,DE
7758b496-8d5d-47c8-9702-54531372a163,2470,18348.67,RUB,MEGAMARKET,DE
d0199f35-6148-4b8f-b342-282336f83f47,1883,13686.39,USD,MEGAMARKET,FR
32240459-ed74-4c02-8970-e4a22b68c5be,4607,15304.74,USD,BOOKING,TR
f0e22bf7-6b5d-4050-89c4-82df63127f79,2129,8628.81,RUB,BOOKING,CA
fb3505f5-2408-44c4-a058-57fea43a029c,3406,17132.53,RUB,GOOGLE,GB
c8d7dcd8-ba1e-4710-a696-85355eba2037,2899,16641.51,RUB,NETFLIX,NL
0aca0930-566d-45b1-90ed-e9b88353b20f,2997,9904.28,RUB,MEGAMARKET,GB
441bc786-93f5-44c7-a29e-ac883fa2c6cc,1260,14170.96,RUB,IKEA,CA
bf39a859-f866-4689-8cfe-af4453fbd22d,3544,19631.3,EUR,MEGAMARKET,TR
8eeb8e54-5ff6-4e14-a113-6296f09a9c96,2262,19939.21,USD,MEGAMARKET,CA
fe74dc4d-94e5-4d04-b4d4-57ea210adf2d,4477,263.76,RUB,SPOTIFY,CA
6952d68e-8d13-4f99-b69a-eee1bbb00b6a,2700,16630.65,RUB,AMAZON,RU
14015da9-c086-4037-808c-9f3ccf214e75,4815,18848.64,EUR,APPLE,CA
448f60c3-33e2-41fb-9f27-fa2ef9eca6c4,4076,10493.68,RUB,GOOGLE,TR
3e235fb6-2eaa-45b2-a60f-e0ec2b2f0a70,2533,970.55,EUR,AIRBNB,US
7886e967-77fb-4bcb-b38d-46c86afc1127,299,12898.44,RUB,AIRBNB,GB
c6d3edb0-439f-442c-b4de-13d0b3721b6e,1919,11799.0,EUR,ZARA,CA
fd780072-07e3-457b-8af8-5d14f81ad483,507,11795.47,USD,ZARA,TR
f16c2398-95b2-4eb5-b9ad-3f270f62c701,2268,1567.79,EUR,ZARA,RU
361d7686-9519-4c55-912d-9b903cf180f6,1012,16677.12,USD,UBER,US
64757ee1-eb88-4d17-ab2c-d21307612096,453,9402.32,RUB,MEGAMARKET,NL
ef9f7a71-4ced-45e0-8619-fa35dc15b6e3,2769,5160.83,EUR,ZARA,NL
972bcb46-3c19-4637-8251-55df04a2d122,452,844.55,USD,IKEA,NL
9efd2294-01ea-4a70-93fb-c8ad924d44f5,3035,2202.9,EUR,APPLE,DE
a5040083-81bc-45f2-b6a7-7deb3d6d104a,893,11182.41,USD,AMAZON,GB
92a8aceb-5288-425d-bfb3-a286e1fa3a78,3918,19431.4,RUB,ZARA,TR
1b941825-0499-4c9e-ad10-22759e266b1f,60,11302.76,EUR,ZARA,TR
f9f2c57f-1c48-4eca-bc9c-43cb02bd9485,3360,9985.57,RUB,APPLE,RU
83a2c041-5601-4ca7-91f7-4f39b12b6820,563,15246.61,EUR,IKEA,GB
1572be38-6de6-4c7a-8292-935163e0c0de,1696,963.86,EUR,APPLE,FR
618c8d5f-ba48-46ca-9eda-3017cde2a046,4288,16981.59,USD,NETFLIX,GB
d2887018-cc23-4467-b0b2-60fc34f48e89,732,3249.77,EUR,GOOGLE,CA
47ce2485-6143-453f-baf4-1b8607fc160c,4415,17481.94,RUB,IKEA,RU
7dc79dd7-5cf4-437b-b6f0-1c5e8c0b9484,1489,15552.2,USD,MEGAMARKET,DE
aec205cc-1ec8-4954-951d-cf8b95d3bc2e,163,10399.85,USD,STEAM,CA
c49c408e-c5df-436f-b206-1db77f5ae82d,876,15527.75,EUR,GOOGLE,RU
dfcdabce-8cf0-44aa-81d3-e0525d2537eb,1622,2917.56,RUB,SPOTIFY,DE
ddc1d9c9-d5f1-4b0d-a6cc-b44cff5a97f9,3268,12001.99,USD,AIRBNB,NL
4ba06f9b-0b35-4c34-b25d-c0178a095984,535,54527.26,EUR,UBER,GB
7a4d3fce-0667-4f22-8e01-02c4c9d68a58,525,10725.39,EUR,APPLE,DE
f5a78b41-8ab7-4784-b674-3872e7cd0686,3465,16311.89,EUR,IKEA,TR
f4888bb0-318d-4c11-be01-6116a86c5747,4366,1860.89,EUR,SPOTIFY,RU
22cd456b-7a3a-49bb-be8c-dc42250f0a73,3285,10271.03,EUR,UBER,NL
10ef59c7-9875-426a-bc11-8437456b9789,3749,6881.06,USD,IKEA,AE
df665d18-8270-455d-9a63-ad49a47e4c4b,442,18631.93,RUB,IKEA,AE
837d5531-401a-46b0-8802-8ece7342083e,591,15019.36,RUB,IKEA,TR
a1cfa16b-cb99-4dc4-b773-6612483aa30d,4200,7365.41,USD,GOOGLE,FR
5fdbbaed-d1bc-417b-9d67-e1005198b18a,3221,3985.21,RUB,BOOKING,AE
6f5d8bbf-d407-4976-aea2-66418e288047,908,4853.74,EUR,GOOGLE,AE
1cbddd5c-098a-4fa4-bea9-66db3712b098,151,6014.84,EUR,SPOTIFY,AE
996d9412-aab3-4bd3-b429-2c1611f6ee8c,2563,12101.7,RUB,SPOTIFY,DE
02a5470a-2a40-4c7a-8941-6ecf87673bf1,4535,4115.03,RUB,AIRBNB,FR
88cad9a2-b022-4cf9-974b-2d0d611b01a2,2714,19045.61,USD,ZARA,FR
e1f67c48-0f1f-4458-9994-d8a89912b668,4862,14107.63,RUB,GOOGLE,CA
f05a879a-6855-4e4a-83a8-e3edd8f9fe90,1063,19361.09,USD,UBER,TR
31850563-b7e9-4173-9b09-b9bafd97dfee,4498,899.51,RUB,APPLE,DE
8e05180d-4227-4b22-be95-75a657cd62a1,2804,17279.82,USD,IKEA,RU
303ee9e4-944a-41c1-97b2-d2249878de5c,3146,17481.79,RUB,AIRBNB,CA
479f3a63-6c83-4bde-9683-849a7f9f44dd,1363,8090.01,EUR,AMAZON,TR
72d6e457-4249-4820-a21c-2fa956f4bef7,3922,7012.37,EUR,AIRBNB,DE
d0273475-8633-4905-92ca-ede6ac819c8c,468,2780.8,USD,IKEA,NL
9e5976f0-19b1-4e38-ab79-74e2567361cd,1497,5930.26,USD,AMAZON,NL
f9280e99-b7e6-4eb2-ac33-91969ee84949,652,1854.48,USD,SPOTIFY,US
60a7cd69-150b-43d1-beee-664ce737fcb0,2285,895.58,RUB,AIRBNB,DE
b89de854-1218-421b-9535-2b4889f542fa,2379,12578.05,RUB,APPLE,AE
7014a75b-0270-43f8-9c95-1cf85e797745,677,9024.14,USD,APPLE,US
39ac305f-a500-44c1-aa03-34073764a78c,3579,14681.28,USD,UBER,NL
61e55da9-3a49-442c-8b7f-c29a6f9207df,2524,8500.86,RUB,IKEA,RU
74d7ede8-6232-4a12-a73a-0da6f6b29ddc,3102,3813.65,USD,MEGAMARKET,CA
0aab546b-9d45-4017-9d60-4c06d688f0f2,683,15981.0,EUR,IKEA,FR
a915f51e-baa8-47b2-bf2d-6991c55fcfcd,4379,17506.78,EUR,UBER,DE
d94f798b-9ada-4334-aeed-52086a3eb5b5,2557,8804.3,USD,IKEA,DE
a4ead899-3018-47a1-82bf-e6cf920fad1a,4121,16322.81,RUB,GOOGLE,GB
a154955b-41da-4939-8d85-dc91c498c7d9,2743,4382.75,USD,GOOGLE,GB
b422fe1a-be13-488e-b83e-29f89c2cee3b,3162,12729.67,EUR,AIRBNB,FR
1bbaeeb1-c863-4804-a06e-65d325112092,710,14289.68,RUB,AMAZON,FR
6e7e4eb2-a962-463a-b971-71d238d1b156,4235,4911.97,RUB,STEAM,DE
41818ea1-c1c9-4cb0-91c7-38a080b6f1e7,827,6051.98,EUR,BOOKING,TR
3cefa3db-8e50-4002-80a3-42fc64d62372,2749,11339.83,EUR,APPLE,CA
8a5cd33f-a6d0-40c4-a180-7fd09b597842,3508,13701.33,RUB,UBER,NL
4b52b65b-37cb-426f-bf2d-16f970153864,3467,9454.18,RUB,GOOGLE,CA
2f87886e-1243-4ff4-8cab-b8d41d0665b2,4225,14074.02,EUR,UBER,GB
73bb762b-3d75-4057-9667-b81fe81533a1,487,10188.08,USD,ZARA,RU
6101a9fb-dc7f-4089-a9ab-2d3e4e2eb186,2103,388.48,EUR,BOOKING,RU
3d590e81-dd28-4090-a5ec-95c9f055d14e,2319,5775.31,EUR,APPLE,TR
a32d98a8-f776-418e-908a-7674f0364c4a,84,18181.46,RUB,IKEA,NL
dd2b560b-a07c-43e7-b3df-77ffc69d7333,2009,18439.16,EUR,APPLE,AE
28a0e01e-0e23-42a6-a1dc-cf1002944edd,1221,6868.41,USD,BOOKING,DE
7bfc3573-a303-48e6-b969-a3ecd9a16c1b,381,12009.17,RUB,ZARA,GB
f2015123-cd2d-4119-9875-8dbbfdd6b0b8,936,10342.63,USD,IKEA,AE
cd63b9e9-ea69-47bb-9932-8152c9f9de34,2924,13606.13,USD,AMAZON,DE
8886ca57-e39d-4efa-99bc-3678ee6000f5,3169,9392.79,USD,APPLE,DE
c809d0ea-8808-4697-9585-ba7f80304295,2336,8140.62,RUB,ZARA,TR
